station_key,Charging Station ID,Charging Station Location,Vehicle Model,Charger Type,User Type,weather_condition,traffic_level,charging_hour,charging_month,is_weekend,is_peak_hour,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Battery Capacity (kWh),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),temperature_c,humidity_percent,precipitation_mm,wind_speed_kph,traffic_score,road_congestion_index,nearby_events_count,station_occupancy_percent,estimated_waiting_time_minutes,overload_risk
Station_90_San Francisco,Station_90,San Francisco,Chevy Bolt,Level 1,Commuter,Clear,High,15,2,1,0,7.8588683891368705,3.361128705788364,4.830371677364436,75.0,81.86550346623888,96.13231206914588,284.6536204721152,13.2,55,0.0,7.9,75,0.76,1,80.13,34.99,1
Station_49_San Francisco,Station_49,San Francisco,Tesla Model 3,Level 2,Casual Driver,Clear,High,16,2,1,0,70.17135459506048,3.8279458316010713,12.962522175124477,75.0,11.95265428740866,52.68266543699139,155.72507105533435,14.6,62,0.0,15.5,70,0.71,0,81.5,34.88,1
Station_446_New York,Station_446,New York,Hyundai Kona,Level 2,Casual Driver,Partly Cloudy,Moderate,17,2,1,1,15.187432130994928,2.734597570509603,13.080022985194764,62.0,11.88322274236719,59.52963307240878,252.85110656388096,11.4,62,0.0,9.8,53,0.55,0,83.07,41.51,1
Station_294_Chicago,Station_294,Chicago,BMW i3,Level 1,Long-Distance Traveler,Snow,Moderate,18,2,1,1,77.8613161281733,0.7065366457805022,30.14418743877484,85.0,63.10434295286288,66.61241345662742,20.65567779666782,-5.2,82,0.5,21.7,49,0.53,0,78.42,45.58,1
Station_407_San Francisco,Station_407,San Francisco,Nissan Leaf,Level 2,Casual Driver,Clear,High,19,2,1,1,37.189293647002586,1.228841335073204,3.856692166975177,62.0,49.06955895638808,85.10116940945218,269.1480889624259,10.5,59,0.0,17.5,69,0.7,0,78.19,41.71,1
Station_150_Chicago,Station_150,Chicago,Tesla Model 3,DC Fast Charger,Casual Driver,Snow,High,20,2,1,1,25.71192392672169,2.3093277171746265,32.62090777265186,62.0,37.0929556989178,84.74088765106924,190.28182293406505,-6.4,84,4.2,10.2,64,0.6,1,91.33,51.37,1
Station_132_San Francisco,Station_132,San Francisco,Tesla Model 3,Level 2,Long-Distance Traveler,Partly Cloudy,High,21,2,1,1,9.086246707562893,2.010057473078036,14.088726040982015,50.0,50.005700053904,64.8118366437775,278.4282293628509,5.4,58,0.0,15.3,65,0.6,0,81.96,42.48,1
Station_433_Houston,Station_433,Houston,Nissan Leaf,DC Fast Charger,Casual Driver,Light Rain,High,22,2,1,0,27.00471085893386,3.441490897751581,46.41136085382428,75.0,88.18011161914227,61.43525685750637,298.87018569212825,4.7,83,0.8,16.3,65,0.61,0,78.17,33.26,1
Station_59_Houston,Station_59,Houston,BMW i3,Level 2,Commuter,Clear,Moderate,23,2,1,0,6.661747206218264,4.110062624376016,10.890131082923729,50.0,83.28204154815583,65.00624640464159,152.25986699080715,8.5,76,0.0,17.4,48,0.4,2,76.7,30.92,0
Station_457_Houston,Station_457,Houston,Tesla Model 3,DC Fast Charger,Commuter,Clear,Moderate,0,2,1,0,53.648424429654725,3.4085422116998423,47.29035525269705,100.0,21.455270566975216,98.16391585359358,292.8722924029989,3.7,75,0.0,12.4,38,0.38,0,71.17,28.05,0
Station_324_Los Angeles,Station_324,Los Angeles,Tesla Model 3,DC Fast Charger,Commuter,Clear,Moderate,1,2,1,0,40.65621778280107,3.3777839989387672,49.92072559945864,85.0,73.70841814345455,55.68169448751146,189.5971054867606,5.0,66,0.0,13.3,55,0.51,0,75.22,31.22,0
Station_199_San Francisco,Station_199,San Francisco,Hyundai Kona,Level 1,Casual Driver,Clear,High,2,2,1,0,71.16250433532748,1.2026073220933535,44.7448626480689,100.0,48.963543957597054,92.57237250489908,287.06397976246177,6.4,58,0.0,14.2,60,0.58,2,63.79,28.11,0
Station_215_Los Angeles,Station_215,Los Angeles,BMW i3,Level 2,Long-Distance Traveler,Clear,High,3,2,1,0,16.111111317085957,1.0610271583729003,22.456705662546888,85.0,67.71925020552159,53.72387415945178,75.49880921364911,5.9,73,0.0,9.4,60,0.61,2,63.26,27.94,0
Station_386_Chicago,Station_386,Chicago,Tesla Model 3,Level 1,Casual Driver,Clear,Low,4,2,1,0,58.91061762118734,2.2832964460179275,23.379598455661355,47.59576449275049,30.45137839196829,52.11796213219462,138.8827900568325,-6.9,59,0.0,16.1,34,0.31,0,63.61,25.2,0
Station_49_Los Angeles,Station_49,Los Angeles,BMW i3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,5,2,1,0,8.75167001874184,3.1355357024066897,11.595383272812684,100.0,53.35718299408809,91.29317175718576,49.68197927195274,8.5,62,0.0,19.5,56,0.55,1,74.09,30.97,0
Station_472_Chicago,Station_472,Chicago,Nissan Leaf,Level 2,Commuter,Partly Cloudy,Moderate,6,2,1,0,31.88807233965004,1.388571419069791,39.8371740806264,100.0,23.174795172887475,56.489990040667,124.72108285311188,-8.6,64,0.0,23.1,49,0.51,2,62.2,26.39,0
Station_232_Chicago,Station_232,Chicago,Chevy Bolt,Level 2,Long-Distance Traveler,Snow,Moderate,7,2,1,1,64.04377270020223,0.5304193228924319,46.35165385864999,50.0,10.960410669496534,99.4443785794044,200.64279131343625,-7.1,76,2.5,20.4,54,0.55,0,78.74,46.24,1
Station_247_Chicago,Station_247,Chicago,Tesla Model 3,Level 1,Commuter,Clear,Moderate,8,2,1,1,56.0452902589365,2.4921117691874235,19.01024307896112,100.0,37.92406568833189,97.56418981426546,152.25986699080715,-5.2,74,0.0,23.1,51,0.53,1,81.22,40.7,1
Station_382_Los Angeles,Station_382,Los Angeles,Hyundai Kona,Level 2,Casual Driver,Partly Cloudy,Moderate,9,2,1,1,10.317872226345198,2.3463206135297314,18.571639163452865,62.0,86.60111714572933,83.44744377580392,87.14078402653271,14.1,59,0.0,7.9,58,0.64,2,82.11,41.76,1
Station_479_San Francisco,Station_479,San Francisco,Nissan Leaf,Level 2,Casual Driver,Light Rain,Moderate,10,2,1,1,72.79850067918807,3.6753647417642448,15.442091209962834,100.0,85.32324000436734,90.16605635118688,172.5314754441898,10.2,73,3.2,12.8,50,0.51,1,87.68,42.66,1
Station_239_Los Angeles,Station_239,Los Angeles,BMW i3,Level 2,Long-Distance Traveler,Clear,High,11,2,1,0,67.88757428323595,1.945335136351206,30.12670190711655,85.0,32.61214548046976,58.444104327586665,249.5432916448901,12.7,65,0.0,17.0,71,0.71,1,71.07,31.65,0
Station_415_San Francisco,Station_415,San Francisco,Nissan Leaf,DC Fast Charger,Casual Driver,Clear,High,12,2,1,0,41.24835865229704,2.82761116595746,32.95083718392784,75.0,18.35214738423309,50.601029508862496,154.34561667139718,13.4,57,0.0,11.2,62,0.65,0,73.8,31.54,0
Station_367_San Francisco,Station_367,San Francisco,Tesla Model 3,Level 1,Long-Distance Traveler,Clear,High,13,2,1,0,35.024111186545994,0.9186724236081418,32.092788481760344,100.0,15.989490353813975,91.81341991459188,120.73231381977114,10.2,55,0.0,11.2,64,0.6,0,63.3,28.4,0
Station_168_Chicago,Station_168,Chicago,BMW i3,DC Fast Charger,Casual Driver,Clear,High,14,2,1,0,54.91320565679101,2.0404564639583023,7.600372847699663,100.0,40.234728507604245,86.30040219514237,57.95464278230427,-4.1,69,0.0,9.5,70,0.71,1,71.41,31.65,0
Station_48_Los Angeles,Station_48,Los Angeles,Chevy Bolt,Level 1,Casual Driver,Light Rain,High,15,2,1,0,51.02335300165405,3.034842753846944,45.80149944059677,75.0,50.76235573046623,61.774039782538246,270.619295910448,14.2,87,1.8,12.8,72,0.7,1,77.67,33.87,0
Station_51_San Francisco,Station_51,San Francisco,Nissan Leaf,DC Fast Charger,Casual Driver,Partly Cloudy,Moderate,16,2,1,0,62.63359253447133,0.6688544309778959,9.038507110178308,12.033336968357112,14.33606470736266,94.93985971345596,288.5503554397001,13.8,59,0.0,10.9,59,0.62,0,60.72,27.02,0
Station_299_Houston,Station_299,Houston,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Low,17,2,1,1,42.69140537961698,1.8514635743950645,8.126977132962137,105.28706772872856,45.283321780522144,15.717975166062086,276.5598512019276,14.1,79,0.0,17.1,27,0.24,1,71.48,34.94,0
Station_98_San Francisco,Station_98,San Francisco,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,18,2,1,1,42.222770261485735,2.3234458987794024,35.74897886600845,62.0,79.82181804427366,51.08444284381447,258.22098538444334,6.8,64,0.0,10.9,46,0.53,1,78.94,39.42,1
Station_439_Houston,Station_439,Houston,BMW i3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,19,2,1,1,60.08034819074353,2.0783051276167948,46.15424524259217,140.7620615787216,37.69074850745198,93.80110629341414,221.89677790062672,11.6,83,0.0,17.4,55,0.54,0,79.87,40.71,1
Station_216_Los Angeles,Station_216,Los Angeles,Nissan Leaf,Level 1,Casual Driver,Partly Cloudy,High,20,2,1,1,47.20021555132315,4.146497950188242,43.11477983426108,100.0,36.35120734538151,90.2573686552208,85.60223413230133,9.7,47,0.0,9.9,73,0.71,0,94.99,47.53,1
Station_177_Los Angeles,Station_177,Los Angeles,Nissan Leaf,Level 2,Commuter,Partly Cloudy,Severe,21,2,1,1,58.55989952016146,2.339015100635245,18.57688687639485,50.0,52.127874413345054,62.52119439261202,70.4012897330798,8.8,55,0.0,3.2,82,0.78,1,88.03,46.29,1
Station_380_Los Angeles,Station_380,Los Angeles,Chevy Bolt,Level 1,Long-Distance Traveler,Partly Cloudy,High,22,2,1,0,18.529060697578466,2.336419694967444,6.3463350749875405,75.0,49.89280166549236,52.1070778523994,187.5814736529352,10.0,60,0.0,8.7,70,0.65,1,73.0,32.16,0
Station_474_San Francisco,Station_474,San Francisco,Chevy Bolt,Level 2,Commuter,Partly Cloudy,Moderate,23,2,1,0,20.026313858630445,1.826933687468276,41.61784215307051,75.0,20.45340920756221,35.9740790187295,190.8004696386405,8.4,60,0.0,8.1,49,0.47,1,64.81,27.23,0
Station_80_New York,Station_80,New York,Hyundai Kona,Level 1,Long-Distance Traveler,Clear,Moderate,0,2,0,0,61.12076151907815,0.8631229860137307,25.603799331857445,75.0,68.06172182116148,73.8683676923296,95.80916358830729,4.9,59,0.0,9.2,57,0.52,1,61.22,29.96,0
Station_185_San Francisco,Station_185,San Francisco,Hyundai Kona,Level 1,Long-Distance Traveler,Partly Cloudy,Moderate,1,2,0,0,47.99575165649026,2.6912705186964616,39.154830349071936,100.0,54.78679099648707,78.98374139159887,292.6977231822368,7.6,60,0.0,14.3,47,0.46,0,69.31,31.45,0
Station_367_San Francisco,Station_367,San Francisco,Tesla Model 3,Level 1,Commuter,Clear,Low,2,2,0,0,60.70480470905676,3.0724875340310067,8.364823050543798,100.0,51.67016366064856,69.68809606416363,156.638374982024,6.8,51,0.0,8.5,26,0.23,0,66.35,28.19,0
Station_461_Chicago,Station_461,Chicago,Tesla Model 3,Level 1,Commuter,Clear,Moderate,3,2,0,0,35.84392988591518,0.5841349456705043,8.057717582270522,50.0,22.809563778884243,94.52158774685414,219.1032925273127,-13.3,83,0.0,19.7,40,0.42,0,55.56,26.28,0
Station_399_Chicago,Station_399,Chicago,Hyundai Kona,DC Fast Charger,Casual Driver,Clear,Low,4,2,0,0,77.26132089921293,2.937547731631452,25.603799331857445,75.0,52.19891030362686,54.65266515468652,128.62606058066137,-11.5,76,0.0,15.3,25,0.24,0,65.42,27.78,0
Station_27_San Francisco,Station_27,San Francisco,Hyundai Kona,Level 1,Commuter,Partly Cloudy,Moderate,5,2,0,0,44.87557340248862,1.6791984280701115,9.76614988041083,75.0,62.89081175346798,65.64834863502412,245.3553226416581,10.3,60,0.0,10.8,38,0.35,0,61.11,27.84,0
Station_452_Houston,Station_452,Houston,BMW i3,Level 1,Long-Distance Traveler,Clear,Moderate,6,2,0,0,61.56734925121615,3.710275407997624,41.31627181654345,75.0,17.25267949273368,58.87841174048256,279.5167461006761,9.8,72,0.0,7.1,51,0.47,0,76.08,34.06,0
Station_464_Chicago,Station_464,Chicago,Chevy Bolt,Level 2,Commuter,Snow,Severe,7,2,0,1,24.797064059890324,3.820788493955309,36.21828322200848,50.0,20.93846607324868,31.804021005309064,51.63972833826092,-7.0,100,2.2,24.1,82,0.86,0,100.0,59.12,1
Station_448_San Francisco,Station_448,San Francisco,Tesla Model 3,DC Fast Charger,Commuter,Clear,Severe,8,2,0,1,73.07614589143651,5.945571287540004,8.455838521683116,62.0,36.794524236770215,95.09040687211868,228.31938627264512,8.5,71,0.0,9.2,90,0.86,0,99.42,53.81,1
Station_478_New York,Station_478,New York,Chevy Bolt,DC Fast Charger,Commuter,Clear,Severe,9,2,0,1,6.535781252164842,1.705544571305777,13.422390897899296,85.0,61.58085721816703,77.78427713953087,152.25986699080715,11.7,64,0.0,16.6,84,0.85,1,84.76,48.46,1
Station_492_Houston,Station_492,Houston,Chevy Bolt,Level 1,Commuter,Clear,High,10,2,0,1,22.572882450288343,2.96014748988195,25.291575946285857,62.0,51.55000841686424,74.1444021005201,49.07601045956073,12.4,78,0.0,11.7,74,0.73,0,89.79,48.97,1
Station_414_Los Angeles,Station_414,Los Angeles,Hyundai Kona,Level 1,Casual Driver,Partly Cloudy,High,11,2,0,0,56.51645587863174,3.003171547287772,47.82948046168556,96.60872071307756,58.10937414504025,83.74438408347368,31.195256286094946,15.0,49,0.0,15.4,68,0.69,0,76.5,36.06,1
Station_420_San Francisco,Station_420,San Francisco,BMW i3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,High,12,2,0,0,42.69140537961698,3.095390479316716,5.167601528141622,75.0,13.243284361819514,59.16642608924414,280.3204931105929,13.3,61,0.0,12.7,60,0.63,1,74.91,34.67,0
Station_195_San Francisco,Station_195,San Francisco,Nissan Leaf,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,High,13,2,0,0,76.44990710737748,2.272736336714355,20.552317280826657,85.0,18.761399355388733,62.33419326937786,42.6202888880497,11.2,57,0.0,4.3,71,0.72,0,72.8,35.21,1
Station_214_Houston,Station_214,Houston,BMW i3,Level 1,Long-Distance Traveler,Clear,Moderate,14,2,0,0,51.492346382026085,3.911579304355655,35.21951803944553,62.0,62.1223748292006,81.29379863432871,32.48464488487498,12.0,74,0.0,13.2,56,0.55,0,78.33,35.33,1
Station_369_Chicago,Station_369,Chicago,BMW i3,Level 1,Casual Driver,Clear,Moderate,15,2,0,0,55.78259572680235,1.27970949093876,5.592196058327311,100.0,50.33758928795222,86.23333848335864,50.905417887353146,-2.4,67,0.0,17.5,58,0.67,1,63.8,30.9,0
Station_342_Chicago,Station_342,Chicago,Chevy Bolt,Level 1,Commuter,Partly Cloudy,Moderate,16,2,0,0,67.77665979862479,5.211612226181517,9.80124301601001,62.0,79.16930918576188,75.98571454431439,28.58247300664054,-3.9,71,0.0,18.5,50,0.58,1,77.35,34.35,0
Station_114_Chicago,Station_114,Chicago,BMW i3,Level 2,Long-Distance Traveler,Clear,Severe,17,2,0,1,37.05562159282365,1.6833729720021182,7.32241853947061,73.85002716229796,34.2183195177556,63.34809700506103,23.61819796352825,-5.1,63,0.0,16.9,82,0.85,0,84.12,48.04,1
Station_242_Los Angeles,Station_242,Los Angeles,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Clear,Severe,18,2,0,1,40.271295219742754,2.7769424258428383,7.675572872388004,50.0,25.041372284286226,19.571800307123823,202.21393040238056,10.9,56,0.0,16.8,88,0.89,0,92.12,51.26,1
Station_124_Houston,Station_124,Houston,Chevy Bolt,Level 2,Commuter,Clear,Severe,19,2,0,1,44.76974192287614,0.640695419402568,20.59023557865744,75.0,64.11014685239297,90.55214709137564,168.5338077245869,11.3,77,0.0,11.7,91,0.91,0,80.58,47.9,1
Station_305_Houston,Station_305,Houston,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Light Rain,High,20,2,0,1,38.2137648106408,1.8886282402986057,35.89219701227775,75.0,88.25641630399335,73.26212814178669,239.29101175136364,10.4,83,3.7,17.8,73,0.77,1,83.23,46.76,1
Station_76_Chicago,Station_76,Chicago,Nissan Leaf,DC Fast Charger,Commuter,Snow,Severe,21,2,0,1,65.12042574597822,2.426058377025857,12.309725069846412,53.97365865790932,10.427706320315131,107.09396797433892,256.20769311899585,-7.2,95,6.9,21.6,91,0.92,0,98.78,59.72,1
Station_311_Chicago,Station_311,Chicago,Chevy Bolt,DC Fast Charger,Casual Driver,Partly Cloudy,High,22,2,0,0,64.0000211656222,3.4456218108047656,30.22669452502872,50.0,25.461538152253187,89.74197873860788,220.63757565584783,-7.0,75,0.0,18.7,64,0.63,0,78.0,36.1,1
Station_469_New York,Station_469,New York,Nissan Leaf,DC Fast Charger,Long-Distance Traveler,Clear,High,23,2,0,0,5.01388964715821,1.0123391282300591,46.87510964459352,85.0,12.62370186996878,93.11447872975644,139.93870040625902,10.1,63,0.0,6.6,68,0.71,1,64.94,32.36,0
Station_312_New York,Station_312,New York,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Clear,Low,0,2,0,0,49.9789258332708,1.436500394823773,25.603799331857445,85.0,60.07923726088285,76.74284348323063,152.25986699080715,4.2,54,0.0,13.6,36,0.36,0,59.23,27.01,0
Station_196_San Francisco,Station_196,San Francisco,Hyundai Kona,Level 1,Commuter,Light Rain,Moderate,1,2,0,0,42.69140537961698,0.5952087805041649,25.603799331857445,100.0,56.45990210455845,119.98230891128314,110.21958993639556,7.1,82,1.1,16.3,39,0.36,1,55.36,26.11,0
Station_351_San Francisco,Station_351,San Francisco,BMW i3,Level 2,Casual Driver,Light Rain,Low,2,2,0,0,74.93688348332599,1.5045108692821951,14.434749406529797,62.0,58.89235921810404,55.65778913768597,21.99550223759907,7.6,68,1.7,13.9,28,0.2,0,57.64,25.62,0
Station_44_Houston,Station_44,Houston,Hyundai Kona,Level 2,Long-Distance Traveler,Partly Cloudy,Low,3,2,0,0,40.257196883863706,1.4415487593554557,17.9473945941715,75.0,28.841329486807112,85.27530270966454,61.05376918138752,7.7,61,0.0,10.6,35,0.37,1,59.01,26.83,0
Station_415_Houston,Station_415,Houston,Nissan Leaf,DC Fast Charger,Commuter,Clear,Low,4,2,0,0,51.20288962549678,1.4470566363634036,45.19091647032926,62.0,75.55734011955374,56.56750423592851,129.48975674563343,9.4,76,0.0,14.1,33,0.33,1,58.54,26.46,0
Station_186_Los Angeles,Station_186,Los Angeles,BMW i3,Level 2,Casual Driver,Partly Cloudy,Moderate,5,2,0,0,54.884964513779416,3.036137884500907,15.014209056333913,85.0,88.5078973669725,94.47219864187504,139.54353300381808,13.9,54,0.0,8.5,38,0.4,0,69.18,30.42,0
Station_343_Los Angeles,Station_343,Los Angeles,Chevy Bolt,Level 2,Commuter,Partly Cloudy,High,6,2,0,0,50.61599542846814,3.7607004619470383,34.85455500887653,85.0,21.383919740695426,58.16782558568132,152.25986699080715,8.0,58,0.0,14.0,73,0.71,0,81.98,38.36,1
Station_246_New York,Station_246,New York,BMW i3,Level 1,Long-Distance Traveler,Partly Cloudy,Severe,7,2,0,1,55.655332785147046,1.6789749892738182,30.40482981653153,100.0,11.012541616949,59.81651119957803,179.43171434764614,8.4,55,0.0,11.7,89,0.9,2,85.84,49.36,1
Station_437_San Francisco,Station_437,San Francisco,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Severe,8,2,0,1,48.75767260331637,2.516886532810073,34.48123071791808,85.0,18.65763388539243,51.64785974327156,182.12407671444493,10.2,50,0.0,9.9,81,0.78,0,88.95,49.47,1
Station_84_New York,Station_84,New York,BMW i3,Level 1,Long-Distance Traveler,Light Rain,Severe,9,2,0,1,72.95818104852783,2.917826685071239,29.990454827284875,85.0,40.21207606713552,62.26959799670035,256.2701112846916,6.2,92,2.9,14.6,89,0.86,1,93.27,51.74,1
Station_207_New York,Station_207,New York,Tesla Model 3,Level 2,Commuter,Clear,Severe,10,2,0,1,58.11274413766781,2.5722250771422086,43.477302403000174,62.0,74.63709318690526,59.827313210903824,293.12024763177186,12.0,46,0.0,11.4,98,1.0,0,93.53,52.81,1
Station_151_San Francisco,Station_151,San Francisco,BMW i3,DC Fast Charger,Casual Driver,Light Rain,High,11,2,0,0,56.52037667500273,2.296980267769662,12.888588103956373,62.0,31.16795633197735,68.26436301399724,114.189579473058,10.7,76,1.6,17.4,60,0.58,0,70.26,33.18,0
Station_156_Los Angeles,Station_156,Los Angeles,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,High,12,2,0,0,42.69140537961698,2.619786451375589,47.98132123679881,100.0,42.915421334432864,93.84743084012484,244.8637198519477,15.1,71,0.0,3.3,72,0.74,0,75.23,36.09,1
Station_16_San Francisco,Station_16,San Francisco,Nissan Leaf,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,13,2,0,0,28.780491407276823,0.7713119842754502,7.446768633950693,26.13651024680693,27.239475603277555,94.99744371190305,162.46593548437778,13.5,58,0.0,11.2,53,0.51,0,59.69,29.03,0
Station_165_Chicago,Station_165,Chicago,Hyundai Kona,DC Fast Charger,Commuter,Clear,High,14,2,0,0,9.04773210705438,1.967714478740673,40.91079821026635,50.0,86.31805712644342,82.64673078507658,286.8427865836956,-2.4,63,0.0,16.5,73,0.67,1,71.67,35.06,1
Station_405_Chicago,Station_405,Chicago,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Clear,High,15,2,0,0,51.08539266561558,0.9497561025934448,25.83848785072016,62.0,44.70187213283778,82.62853909687317,121.43529271974012,-2.0,64,0.0,15.7,61,0.67,0,62.87,30.93,0
Station_463_Chicago,Station_463,Chicago,BMW i3,DC Fast Charger,Commuter,Snow,Moderate,16,2,0,0,36.26259614170952,2.0123601409406984,38.14908200155225,62.0,58.31902030658071,67.00704755875644,85.38239413894216,-5.4,76,0.5,23.1,53,0.44,0,74.99,39.93,1
Station_145_Houston,Station_145,Houston,Hyundai Kona,Level 1,Long-Distance Traveler,Partly Cloudy,Severe,17,2,0,1,77.45420995738992,3.308261928438673,29.413406694147984,62.0,80.65255109296433,90.08739343768669,238.8650097724857,11.6,74,0.0,12.6,94,0.92,1,96.53,53.33,1
Station_498_Los Angeles,Station_498,Los Angeles,Chevy Bolt,Level 1,Casual Driver,Clear,Severe,18,2,0,1,68.21934425725472,0.8864503813605564,14.884354058498058,62.0,38.03890271184613,62.46309786457429,221.3783240343404,9.7,59,0.0,9.1,83,0.88,0,79.84,46.78,1
Station_37_Los Angeles,Station_37,Los Angeles,Chevy Bolt,Level 2,Long-Distance Traveler,Clear,Severe,19,2,0,1,57.67538255763964,2.8795712052808087,46.31316024594766,100.0,67.45954159581203,64.97948545666355,124.07864607817878,10.8,53,0.0,11.2,91,0.91,1,93.54,52.04,1
Station_333_Houston,Station_333,Houston,Tesla Model 3,DC Fast Charger,Commuter,Partly Cloudy,Severe,20,2,0,1,20.17078858180017,2.450451566049088,40.42078195542164,88.86922406551787,31.556926298671403,97.82793195403904,96.25331245523712,8.3,71,0.0,15.2,83,0.82,0,88.92,49.68,1
